"filename", "language", "JSON", "PHP", "JavaScript", "HTML", "CSS", "Markdown", "C#", "XML", "Shell Script", "comment", "blank", "total"
"c:\Users\Tochi\Documents\webtoolsClone\webtools\pages\darknessByTochi\index.html", "HTML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 14
"c:\Users\Tochi\Documents\webtoolsClone\webtools\pages\darknessByTochi\script.js", "JavaScript", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 46
"c:\Users\Tochi\Documents\webtoolsClone\webtools\pages\darknessByTochi\style.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Tochi\Documents\webtoolsClone\webtools\pages\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Tochi\Documents\webtoolsClone\webtools\para\api\paraphrase\index.php", "PHP", 0, 69, 0, 0, 0, 0, 0, 0, 0, 1, 12, 82
"c:\Users\Tochi\Documents\webtoolsClone\webtools\para\index.php", "PHP", 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 13, 119
"c:\Users\Tochi\Documents\webtoolsClone\webtools\payload.cs", "C#", 0, 0, 0, 0, 0, 0, 20, 0, 0, 5, 6, 31
"c:\Users\Tochi\Documents\webtoolsClone\webtools\phpLibs\js-min.php", "PHP", 0, 219, 0, 0, 0, 0, 0, 0, 0, 118, 49, 386
"c:\Users\Tochi\Documents\webtoolsClone\webtools\play.php", "PHP", 0, 150, 0, 0, 0, 0, 0, 0, 0, 5, 12, 167
"c:\Users\Tochi\Documents\webtoolsClone\webtools\private_docs\ide.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11
"c:\Users\Tochi\Documents\webtoolsClone\webtools\private_docs\webtools_index.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17
"c:\Users\Tochi\Documents\webtoolsClone\webtools\profile.php", "PHP", 0, 138, 0, 0, 0, 0, 0, 0, 0, 1, 18, 157
"c:\Users\Tochi\Documents\webtoolsClone\webtools\redirect.php", "PHP", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Tochi\Documents\webtoolsClone\webtools\register.php", "PHP", 0, 150, 0, 0, 0, 0, 0, 0, 0, 13, 18, 181
"c:\Users\Tochi\Documents\webtoolsClone\webtools\script.js", "JavaScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 4, 2, 19
"c:\Users\Tochi\Documents\webtoolsClone\webtools\scripts.php", "PHP", 0, 1143, 0, 0, 0, 0, 0, 0, 0, 12, 237, 1392
"c:\Users\Tochi\Documents\webtoolsClone\webtools\scriptsv2.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Tochi\Documents\webtoolsClone\webtools\securityCode.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\Tochi\Documents\webtoolsClone\webtools\signature.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\Tochi\Documents\webtoolsClone\webtools\spam.php", "PHP", 0, 44, 0, 0, 0, 0, 0, 0, 0, 2, 14, 60
"c:\Users\Tochi\Documents\webtoolsClone\webtools\style.css", "CSS", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 7, 56
"c:\Users\Tochi\Documents\webtoolsClone\webtools\test_suite\all_libraries.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 4, 18
"c:\Users\Tochi\Documents\webtoolsClone\webtools\test_suite\default.php", "PHP", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 6, 52
"c:\Users\Tochi\Documents\webtoolsClone\webtools\test_suite\edit.php", "PHP", 0, 45, 0, 0, 0, 0, 0, 0, 0, 9, 2, 56
"c:\Users\Tochi\Documents\webtoolsClone\webtools\test_suite\index.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"c:\Users\Tochi\Documents\webtoolsClone\webtools\tiktok.php", "PHP", 0, 1009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1009
"c:\Users\Tochi\Documents\webtoolsClone\webtools\user_assets\image.php", "PHP", 0, 52, 0, 0, 0, 0, 0, 0, 0, 3, 5, 60
"c:\Users\Tochi\Documents\webtoolsClone\webtools\user_assets\imgPreview.php", "PHP", 0, 119, 0, 0, 0, 0, 0, 0, 0, 12, 9, 140
"c:\Users\Tochi\Documents\webtoolsClone\webtools\user_assets\index.php", "PHP", 0, 1185, 0, 0, 0, 0, 0, 0, 0, 37, 177, 1399
"c:\Users\Tochi\Documents\webtoolsClone\webtools\user_assets\test.json", "JSON", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17
"c:\Users\Tochi\Documents\webtoolsClone\webtools\user_assets\user_verification.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 0, 5, 5, 23
"c:\Users\Tochi\Documents\webtoolsClone\webtools\user_assets\video.php", "PHP", 0, 77, 0, 0, 0, 0, 0, 0, 0, 11, 12, 100
"c:\Users\Tochi\Documents\webtoolsClone\webtools\user_verification.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 0, 5, 5, 23
"c:\Users\Tochi\Documents\webtoolsClone\webtools\versionModules.php", "PHP", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 12, 72
"c:\Users\Tochi\Documents\webtoolsClone\webtools\versionTagColors.php", "PHP", 0, 22, 0, 0, 0, 0, 0, 0, 0, 10, 19, 51
"c:\Users\Tochi\Documents\webtoolsClone\webtools\versions.php", "PHP", 0, 2028, 0, 0, 0, 0, 0, 0, 0, 16, 290, 2334
"c:\Users\Tochi\Documents\webtoolsClone\webtools\webtools\index.php", "PHP", 0, 102, 0, 0, 0, 0, 0, 0, 0, 54, 6, 162
"c:\Users\Tochi\Documents\webtoolsClone\webtools\x.js", "JavaScript", 0, 0, 586, 0, 0, 0, 0, 0, 0, 16, 68, 670
"c:\Users\Tochi\Documents\webtoolsClone\webtools\x.json", "JSON", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\Tochi\Documents\webtoolsClone\webtools\x\index.html", "HTML", 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 14, 118
"c:\Users\Tochi\Documents\webtoolsClone\webtools\x\index.js", "JavaScript", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 6, 54
"c:\Users\Tochi\Documents\webtoolsClone\webtools\x\manifest.json", "JSON", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"c:\Users\Tochi\Documents\webtoolsClone\webtools\x\x.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"Total", "-", 1980, 13457, 72181, 23756, 3484, 1394, 20, 34, 5, 9009, 17588, 142908
